Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall_amount,Period over which rainfall was measured (days),Quality
IDCJAC0009,87031,2015,6,2,0.8,1,N
IDCJAC0009,87031,2015,6,3,2.6,1,N
IDCJAC0009,87031,2015,6,4,0,1,N
IDCJAC0009,87031,2015,6,5,5.4,1,N
IDCJAC0009,87031,2015,6,6,0.2,1,N
IDCJAC0009,87031,2015,6,7,0,1,N
IDCJAC0009,87031,2015,6,8,0,1,N
IDCJAC0009,87031,2015,6,9,2,1,N
IDCJAC0009,87031,2015,6,10,0,1,N
IDCJAC0009,87031,2015,6,11,0,1,N
IDCJAC0009,87031,2015,6,12,0,1,N
IDCJAC0009,87031,2015,6,13,0,1,N
IDCJAC0009,87031,2015,6,14,0,1,N
IDCJAC0009,87031,2015,6,15,0,1,N
IDCJAC0009,87031,2015,6,16,6.8,1,N
IDCJAC0009,87031,2015,6,17,0,1,N
IDCJAC0009,87031,2015,6,18,0.4,1,N
IDCJAC0009,87031,2015,6,19,0.4,1,N
IDCJAC0009,87031,2015,6,20,0.8,1,N
IDCJAC0009,87031,2015,6,21,0.2,1,N
IDCJAC0009,87031,2015,6,22,0,1,N
IDCJAC0009,87031,2015,6,23,0,1,N
IDCJAC0009,87031,2015,6,24,0,1,N
IDCJAC0009,87031,2015,6,25,0,1,N
IDCJAC0009,87031,2015,6,26,0,1,N
IDCJAC0009,87031,2015,6,27,0,1,N
IDCJAC0009,87031,2015,6,28,0,1,N
IDCJAC0009,87031,2015,6,29,0,1,N
IDCJAC0009,87031,2015,6,30,0,1,N
IDCJAC0009,87031,2015,7,1,0,1,N
IDCJAC0009,87031,2015,7,2,0.4,1,N
IDCJAC0009,87031,2015,7,3,0.2,1,N
IDCJAC0009,87031,2015,7,4,0.6,1,N
IDCJAC0009,87031,2015,7,5,1.8,1,N
IDCJAC0009,87031,2015,7,6,4,1,N
IDCJAC0009,87031,2015,7,7,1,1,N
IDCJAC0009,87031,2015,7,8,0,1,N
IDCJAC0009,87031,2015,7,9,0,1,N
IDCJAC0009,87031,2015,7,10,0,1,N
IDCJAC0009,87031,2015,7,11,1.4,1,N
IDCJAC0009,87031,2015,7,12,3.8,1,N
IDCJAC0009,87031,2015,7,13,14.4,1,N
IDCJAC0009,87031,2015,7,14,1.2,1,N
IDCJAC0009,87031,2015,7,15,3.4,1,N
IDCJAC0009,87031,2015,7,16,0,1,N
IDCJAC0009,87031,2015,7,17,1.2,1,N
IDCJAC0009,87031,2015,7,18,2.4,1,N
IDCJAC0009,87031,2015,7,19,0,1,N
IDCJAC0009,87031,2015,7,20,0,1,N
IDCJAC0009,87031,2015,7,21,0.2,1,N
IDCJAC0009,87031,2015,7,22,1,1,N
IDCJAC0009,87031,2015,7,23,0,1,N
IDCJAC0009,87031,2015,7,24,0.2,1,N
IDCJAC0009,87031,2015,7,25,2.8,1,N
IDCJAC0009,87031,2015,7,26,1.6,1,N
IDCJAC0009,87031,2015,7,27,1.4,1,N
IDCJAC0009,87031,2015,7,28,0,1,N
IDCJAC0009,87031,2015,7,29,0,1,N
IDCJAC0009,87031,2015,7,30,0,1,N
IDCJAC0009,87031,2015,7,31,1.2,1,N
IDCJAC0009,87031,2015,8,1,0.4,1,N
IDCJAC0009,87031,2015,8,2,0,1,N
IDCJAC0009,87031,2015,8,3,4.4,1,N
IDCJAC0009,87031,2015,8,4,0.6,1,N
IDCJAC0009,87031,2015,8,5,1.2,1,N
IDCJAC0009,87031,2015,8,6,0.6,1,N
IDCJAC0009,87031,2015,8,7,1,1,N
IDCJAC0009,87031,2015,8,8,0.8,1,N
IDCJAC0009,87031,2015,8,9,0,1,N
IDCJAC0009,87031,2015,8,10,0.2,1,N
IDCJAC0009,87031,2015,8,11,0,1,N
IDCJAC0009,87031,2015,8,12,0,1,N
IDCJAC0009,87031,2015,8,13,0.4,1,N
IDCJAC0009,87031,2015,8,14,0,1,N
IDCJAC0009,87031,2015,8,15,0.6,1,N
IDCJAC0009,87031,2015,8,16,0,1,N
IDCJAC0009,87031,2015,8,17,1.8,1,N
IDCJAC0009,87031,2015,8,18,0,1,N
IDCJAC0009,87031,2015,8,19,0,1,N
IDCJAC0009,87031,2015,8,20,0,1,N
IDCJAC0009,87031,2015,8,21,0,1,N
IDCJAC0009,87031,2015,8,22,0,1,N
IDCJAC0009,87031,2015,8,23,0,1,N
IDCJAC0009,87031,2015,8,24,0,1,N
IDCJAC0009,87031,2015,8,25,0,1,N
IDCJAC0009,87031,2015,8,26,0,1,N
IDCJAC0009,87031,2015,8,27,0,1,N
IDCJAC0009,87031,2015,8,28,1.4,1,N
IDCJAC0009,87031,2015,8,29,0.6,1,N
IDCJAC0009,87031,2015,8,30,1.4,1,N
IDCJAC0009,87031,2015,8,31,0,1,N
IDCJAC0009,87031,2015,9,1,0,1,N
IDCJAC0009,87031,2015,9,2,0,1,N
IDCJAC0009,87031,2015,9,3,7,1,N
IDCJAC0009,87031,2015,9,4,0,1,N
IDCJAC0009,87031,2015,9,5,0,1,N
IDCJAC0009,87031,2015,9,6,0,1,N
IDCJAC0009,87031,2015,9,7,4.4,1,N
IDCJAC0009,87031,2015,9,8,2.8,1,N
IDCJAC0009,87031,2015,9,9,0.2,1,N
IDCJAC0009,87031,2015,9,10,0,1,N
IDCJAC0009,87031,2015,9,11,0,1,N
IDCJAC0009,87031,2015,9,12,0,1,N
IDCJAC0009,87031,2015,9,13,0,1,N
IDCJAC0009,87031,2015,9,14,0,1,N
IDCJAC0009,87031,2015,9,15,19.8,1,N
IDCJAC0009,87031,2015,9,16,0,1,N
IDCJAC0009,87031,2015,9,17,0.8,1,N
IDCJAC0009,87031,2015,9,18,0.2,1,N
IDCJAC0009,87031,2015,9,19,0,1,N
IDCJAC0009,87031,2015,9,20,0,1,N
IDCJAC0009,87031,2015,9,21,0.2,1,N
IDCJAC0009,87031,2015,9,22,0.8,1,N
IDCJAC0009,87031,2015,9,23,0.8,1,N
IDCJAC0009,87031,2015,9,24,0,1,N
IDCJAC0009,87031,2015,9,25,0,1,N
IDCJAC0009,87031,2015,9,26,0,1,N
IDCJAC0009,87031,2015,9,27,0,1,N
IDCJAC0009,87031,2015,9,28,0.2,1,N
IDCJAC0009,87031,2015,9,29,0,1,N
IDCJAC0009,87031,2015,9,30,0,1,N
IDCJAC0009,87031,2015,10,1,0,1,N
IDCJAC0009,87031,2015,10,2,0,1,N
IDCJAC0009,87031,2015,10,3,0,1,N
IDCJAC0009,87031,2015,10,4,0,1,N
IDCJAC0009,87031,2015,10,5,0,1,N
IDCJAC0009,87031,2015,10,6,0,1,N
IDCJAC0009,87031,2015,10,7,0,1,N
IDCJAC0009,87031,2015,10,8,0,1,N
IDCJAC0009,87031,2015,10,9,0,1,N
IDCJAC0009,87031,2015,10,10,0,,
IDCJAC0009,87031,2015,10,11,0,1,N
IDCJAC0009,87031,2015,10,12,0.6,1,N
IDCJAC0009,87031,2015,10,13,0.2,1,N
IDCJAC0009,87031,2015,10,14,0,1,N
IDCJAC0009,87031,2015,10,15,0.2,1,N
IDCJAC0009,87031,2015,10,16,0,1,N
IDCJAC0009,87031,2015,10,17,0,1,N
IDCJAC0009,87031,2015,10,18,0,1,N
IDCJAC0009,87031,2015,10,19,0,1,N
IDCJAC0009,87031,2015,10,20,0,1,N
IDCJAC0009,87031,2015,10,21,1.6,1,N
IDCJAC0009,87031,2015,10,22,0,1,N
IDCJAC0009,87031,2015,10,23,0.6,1,N
IDCJAC0009,87031,2015,10,24,0,1,N
IDCJAC0009,87031,2015,10,25,0,1,N
IDCJAC0009,87031,2015,10,26,0.4,1,N
IDCJAC0009,87031,2015,10,27,0,1,N
IDCJAC0009,87031,2015,10,28,0,1,N
IDCJAC0009,87031,2015,10,29,0,1,N
IDCJAC0009,87031,2015,10,30,0,1,N
IDCJAC0009,87031,2015,10,31,4,1,N
IDCJAC0009,87031,2015,11,1,2.6,1,N
IDCJAC0009,87031,2015,11,2,0,1,N
IDCJAC0009,87031,2015,11,3,1.4,1,N
IDCJAC0009,87031,2015,11,4,0,1,N
IDCJAC0009,87031,2015,11,5,16.8,1,N
IDCJAC0009,87031,2015,11,6,12.2,1,N
IDCJAC0009,87031,2015,11,7,0,1,N
IDCJAC0009,87031,2015,11,8,0.2,1,N
IDCJAC0009,87031,2015,11,9,0,1,N
IDCJAC0009,87031,2015,11,10,0,1,N
IDCJAC0009,87031,2015,11,11,2.8,1,N
IDCJAC0009,87031,2015,11,12,0,1,N
IDCJAC0009,87031,2015,11,13,0.6,1,N
IDCJAC0009,87031,2015,11,14,0,1,N
IDCJAC0009,87031,2015,11,15,0,1,N
IDCJAC0009,87031,2015,11,16,0,1,N
IDCJAC0009,87031,2015,11,17,0,1,N
IDCJAC0009,87031,2015,11,18,0,1,N
IDCJAC0009,87031,2015,11,19,0,1,N
IDCJAC0009,87031,2015,11,20,0.4,1,N
IDCJAC0009,87031,2015,11,21,1.4,1,N
IDCJAC0009,87031,2015,11,22,0,1,N
IDCJAC0009,87031,2015,11,23,0,1,N
IDCJAC0009,87031,2015,11,24,0,1,N
IDCJAC0009,87031,2015,11,25,0,1,N
IDCJAC0009,87031,2015,11,26,0,1,N
IDCJAC0009,87031,2015,11,27,0.6,1,N
IDCJAC0009,87031,2015,11,28,0,1,N
IDCJAC0009,87031,2015,11,29,0,1,N
IDCJAC0009,87031,2015,11,30,0,1,N
IDCJAC0009,87031,2015,12,1,1.4,1,N
IDCJAC0009,87031,2015,12,2,0,1,N
IDCJAC0009,87031,2015,12,3,0,1,N
IDCJAC0009,87031,2015,12,4,0,1,N
IDCJAC0009,87031,2015,12,5,0,1,N
IDCJAC0009,87031,2015,12,6,0,1,N
IDCJAC0009,87031,2015,12,7,0,1,N
IDCJAC0009,87031,2015,12,8,1.2,1,N
IDCJAC0009,87031,2015,12,9,0.2,1,N
IDCJAC0009,87031,2015,12,10,0,1,N
IDCJAC0009,87031,2015,12,11,0,1,N
IDCJAC0009,87031,2015,12,12,0.2,1,N
IDCJAC0009,87031,2015,12,13,0,1,N
IDCJAC0009,87031,2015,12,14,0,1,N
IDCJAC0009,87031,2015,12,15,0,1,N
IDCJAC0009,87031,2015,12,16,0,1,N
IDCJAC0009,87031,2015,12,17,0,1,N
IDCJAC0009,87031,2015,12,18,0,1,N
IDCJAC0009,87031,2015,12,19,0,1,N
IDCJAC0009,87031,2015,12,20,0,1,N
IDCJAC0009,87031,2015,12,21,2.2,1,N
IDCJAC0009,87031,2015,12,22,0,1,N
IDCJAC0009,87031,2015,12,23,0,1,N
IDCJAC0009,87031,2015,12,24,0,1,N
IDCJAC0009,87031,2015,12,25,0,1,N
IDCJAC0009,87031,2015,12,26,24.6,1,N
IDCJAC0009,87031,2015,12,27,0.8,1,N
IDCJAC0009,87031,2015,12,28,0.2,1,N
IDCJAC0009,87031,2015,12,29,0,1,N
IDCJAC0009,87031,2015,12,30,0,1,N
IDCJAC0009,87031,2015,12,31,0,1,N
